index	name	station	fc	amplitude	type	basin	wtype	magnitude	depth	latitude	longitude	azimuth	slatitude	slongitude	PGAtoth	PGAtotv	PGVtoth	PGVtotv	PGDtoth	PGDtotv	RMSh	RMSv	CAVh	CAVv	Ecumh	Ecumv	t_5_95h_1	t_5_95h_2	t_5_95v_1	t_5_95v_2	Tdh	Tdv	ariash	ariasv	PredPSa_h	PredPeriod_h	SI_h	PredPSa_v	SI_v	PredPSa_hw	PredPeriod_hw	SI_hw	PredPSa_vw	PredPeriod_vw	SI_vw	Tmh	Fmh	Tmv	Fmv	Peak Period controlled by	PSa difference	SI difference
11277	2011_03_11	KNG006	0.21	1.14	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.318	35.45	139.54	19.71861956	7.200712444	6.633900533	2.490436867	5.83676509	2.14396601	2.270899837	1.269077575	499.5714038	300.1594995	2163.613505	675.7095631	99.75	223.8	94.05	235.5	124.2	141.6	346.4420129	108.1959327	54.38345933	1.05	89.4710727	25.28121072	42.57037684	64.58382217	1.02	99.90256105	29.74860987	0.96	49.71501724	1.645386992	0.981662152	1.803398651	0.803113101	Surface	10.20036283	1.116590626
12097	Tohoku	CHB021	0.07	3.43	Ret	Kanto	Rayleigh	9	24	38.1	142.86	2.719	34.91	139.9	19.76052711	11.85044	7.499835133	5.590969267	12.33874527	6.12175694	2.099633265	1.582266383	541.6475529	398.0655457	2378.584511	1350.799524	213.6	343.8	220.65	341.1	130.35	120.6	380.8635894	216.2926535	74.0549539	1.7	101.9223678	54.24910722	71.33905189	74.45277272	1.7	102.0959083	54.13365221	1.86	71.30759432	1.819691378	0.864040737	2.065086575	0.629999868	Body	0.397818823	1.001702673
12105	2019_07_06	24866	0.16	0.94	Ret	Los_Angeles	Rayleigh	7.1	8	35.77	-117.6	4.322	34.19	118.55	19.80946073	5.581750097	6.558353989	1.668189987	3.78190101	0.88175488	2.815949439	0.959153567	323.4777407	122.5613654	1978.428065	229.533908	96.33333333	154.5	86.5	167.1666667	58.33333334	80.83333334	316.7897591	36.75341687	89.73940133	1.12	92.21984897	20.42638399	31.21401544	92.54703626	1.12	100.8025846	27.29721798	1.55	38.24435054	1.236968983	1.034315082	1.479168891	0.901773555	Body	2.80763493	1.093068203
11300	2011_03_11	CHB027	0.17	0.58	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	5.389	35.18	140.27	19.89502756	7.350966667	5.310296733	1.773568533	3.88545561	1.21125976	1.683617133	0.977603632	312.9760317	202.8274523	1180.738738	398.1005258	94.95	193.65	85.5	191.4	98.85	106.05	189.0621888	63.74463237	63.98763149	0.97	85.85499746	24.71995314	38.55996844	71.65292904	1.38	100.7864398	34.62469904	1.12	49.91462432	1.342860168	1.005475578	1.293696435	1.08618838	Surface	7.665297552	1.173914656
11232	1999_10_16	24850	0.23	0.67	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.734	34.03	118.02	19.96581412	6.969857121	8.137412957	1.833046403	7.84043889	0.82420607	2.382548176	0.951517256	211.4328579	90.52194251	1149.498525	183.340484	80.83333333	120.5	63.5	119.6666667	39.83333334	56.33333334	184.059945	29.35683575	76.91311253	1.19	92.47200934	22.63343542	33.39070783	94.81641757	1.21	142.1449955	29.66833406	1.13	46.3647096	1.431362634	0.93670633	1.310725619	1.037669045	Body	17.90330503	1.537167804
11166	1999_10_16	13891	0.39	0.51	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.156	33.72	117.9	20.22586551	4.567582617	9.098913118	1.936884861	8.03843237	1.09609964	2.920196854	0.81800744	274.2244536	91.1097073	1863.26964	146.2062565	83.5	132.8333333	66.5	139.1666667	49.5	72.83333334	298.3503676	23.41083085	78.76912567	0.46	109.3751299	15.32255102	25.52069028	78.76464763	0.46	113.9211934	21.21782707	1.41	32.87615022	1.443098393	1.096018773	1.910202076	0.722508605	Body	-0.004478041	1.041563959
11225	2011_03_11	CHB027	0.26	0.43	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.989	35.18	140.27	20.33941244	9.554626222	5.073406933	2.313895667	3.48691151	1.47762486	1.620149031	0.998323272	301.6646591	205.736113	1093.394965	415.1542889	95.7	198.6	85.5	197.7	103.05	112.35	175.0765336	66.47531418	61.27264204	0.96	81.37484637	29.75258298	41.80051205	67.6922102	0.96	91.37111719	34.62469904	1.12	49.91462432	1.390955695	0.968803044	1.390197147	1.04281902	Body	6.41956816	1.12284227
11117	1992_06_28	24611	0.36	0.51	Ret	Los_Angeles	Rayleigh	7.3	1.1	34.22	-116.43	5.217	34.06	118.25	20.35634175	8.696644932	7.052183799	2.731532945	5.09584313	1.66086494	3.000674488	1.315034148	264.6639	126.9271365	1844.329076	354.221324	80.16666667	128.8333333	72.5	128.3333333	48.83333333	56	295.3175675	56.71860903	83.48889368	1.07	104.529588	27.29765394	40.60289937	78.29977111	1.67	111.7992397	32.32248263	1.07	47.34586904	1.22692883	1.042848157	1.151701706	1.183868806	Surface	-5.189122576	1.069546354
11117	Tohoku	KNG011	0.12	0.73	Pro	Kanto	Rayleigh	9	24	38.1	142.86	1.942	35.62	139.15	20.42244667	16.20031422	5.994427	4.457149333	8.55970918	9.40969199	1.838398005	1.393640517	380.6879909	285.7446031	1752.547182	1007.145384	190.65	270.9	192.3	274.5	80.4	82.35	280.6212717	161.2660825	62.32218159	0.74	98.4146073	42.90616986	75.57513896	63.210706	0.74	99.03743296	42.84933857	0.94	75.89744493	1.245406396	1.201044194	1.3720463	0.997006405	Body	0.888524413	1.00632859
11118	Tohoku	KNG011	0.12	0.73	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.084	35.62	139.15	20.42244667	16.20031422	5.994427	4.457149333	8.55970918	9.40969199	1.838398005	1.393640517	380.6879909	285.7446031	1752.547182	1007.145384	190.65	270.9	192.3	274.5	80.4	82.35	280.6212717	161.2660825	62.32218159	0.74	98.4146073	42.90616986	75.57513896	63.210706	0.74	99.03743296	42.84933857	0.94	75.89744493	1.245406396	1.201044194	1.3720463	0.997006405	Body	0.888524413	1.00632859
11196	1999_10_16	14871	0.25	0.68	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.243	33.76	118.17	20.81945041	3.558907298	15.10669296	2.376439092	12.77964056	1.55403175	4.442625644	0.689356612	522.0804287	81.917281	4430.939214	106.6852171	75.16666667	141.6666667	67.5	151.1666667	66.66666667	83.83333334	709.4906261	17.08264497	73.26219119	1.45	110.2187939	11.87568238	16.52683671	71.11826827	1.45	114.1921407	12.97189399	1.22	21.37643685	2.100964199	0.622219585	1.987493481	0.809460951	Body	-2.143922916	1.03604963
11200	Tohoku	CHB018	0.07	5.59	Ret	Kanto	Rayleigh	9	24	38.1	142.86	3.613	35.16	140.32	21.44167244	11.56979733	9.616962333	4.208473867	8.40357828	4.30846563	2.425652284	1.422076681	575.2093158	356.1107125	3174.598356	1091.133091	220.35	325.5	218.4	326.55	105.3	108.3	508.3228783	174.7143579	58.01244212	2.85	109.350023	36.17089047	59.78606304	58.04374394	0.65	109.6524666	36.53805852	2.23	59.84911465	1.587325523	1.098366994	1.713645914	0.953610243	Surface	0.031301821	1.002765831
11161	1999_10_16	13884	0.24	0.37	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.75	33.77	117.92	21.45430246	6.106600196	10.77128978	1.878593902	10.81006577	0.88260295	3.247586622	0.794429597	316.3903416	79.49093865	2230.652235	133.4815409	67.5	124.6666667	71.33333333	127.1666667	57.33333334	56.00000001	357.1763851	21.37332459	79.6814867	1.01	109.6902903	21.90182863	30.80335652	85.56359402	1.07	119.8466107	22.71435545	2.29	34.17048195	1.804197543	0.817519155	1.947739215	0.668180217	Surface	5.882107318	1.09259088
12095	2019_07_06	24805	0.25	1.11	Ret	Los_Angeles	Rayleigh	7.1	8	35.77	-117.6	4.603	34.23	118.53	21.54256906	6.314069267	7.540438109	1.959632661	5.35114872	1.38274776	2.514828627	1.009689965	284.4444471	122.5708633	1590.577332	256.3976721	108.1666667	164.5	93.5	165.3333333	56.5	72	254.6863435	41.05489516	70.41485717	1.14	90.43278293	24.56764523	38.15305468	71.58337725	1.14	95.64218062	28.70125777	1.5	41.75339344	1.186646521	1.101444704	1.65744577	0.866469871	Body	1.168520079	1.057605191
11184	1999_10_16	14829	0.26	0.61	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.283	33.88	118.12	21.80888301	3.336785147	10.45224489	1.586555848	12.16954736	1.17275058	3.003763645	0.705277234	340.1060202	94.00301092	2160.911793	119.1311288	81.5	153.5	66	172.3333333	72.16666667	106.5	346.0094095	19.07550862	69.02303467	1.28	111.6237449	10.02347192	16.99146619	70.09744373	1.28	117.3490399	21.55000786	2.22	27.00504873	1.689003975	0.84378809	1.943698739	0.834139464	Body	1.07440906	1.051291014
11153	2011_03_11	KNG006	0.19	1.2	Pro	Kanto	Rayleigh	6.1	27	37.42	141.32	4.546	35.45	139.54	21.81580489	7.090033333	9.280295533	2.804310467	8.74068384	3.1497387	2.284628892	1.242742912	495.0801437	300.8171302	2189.853465	647.9571924	101.1	225	95.1	241.8	124.05	146.85	350.6436065	103.752169	56.64658784	1.04	83.28150739	28.68739688	44.81089687	61.68360297	1.02	98.49172184	29.74860987	0.96	49.71501724	1.540076702	1.061451852	1.72246445	0.832856061	Body	5.037015129	1.182636157
11188	1999_10_16	14835	0.24	0.77	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.824	33.78	118.26	22.05061184	4.078471877	9.812893664	1.962341841	10.28526479	1.20298431	2.625144017	0.764166384	296.7541429	86.10783932	1485.092659	125.841284	73.66666667	162.6666667	73.16666667	145.5	89.16666667	72.5	237.7959321	20.14995175	48.83659825	0.36	65.55986778	19.4728649	18.80573416	44.63395987	2.32	72.37837266	20.2182811	3.48	21.87063089	1.573392228	1.095755084	2.541615749	0.576227989	Surface	-4.202638376	1.10400425
11674	Tohoku	CHB018	0.17	0.99	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.841	35.16	140.32	22.08282667	10.94877822	6.881037133	4.7476828	12.26569394	6.87928214	2.026505507	1.311756673	473.1994602	328.6819435	2215.783242	928.40669	219	332.1	217.65	323.25	113.25	105.75	354.7955329	148.6582893	66.18905078	0.93	92.46433361	32.37432268	55.12090181	66.32954029	0.93	96.84127363	36.53805852	2.23	59.84911465	1.382768463	1.138370518	1.540266561	1.066984747	Body	0.140489511	1.047336523
11190	2011_03_11	TKY005	0.2	1.52	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.891	35.58	139.42	22.11321289	10.03984667	6.1439264	3.2474406	5.4771157	1.59771084	2.219891716	1.289115719	470.8384057	287.1952828	2067.508512	697.2163029	106.35	241.65	99.45	243	135.45	143.7	331.0534941	111.6396338	64.15729216	0.5	84.32571793	34.98070586	47.87207224	70.05773968	0.5	99.10285107	36.0097817	0.84	56.99887036	1.154017927	1.305621647	1.509502156	1.060237826	Body	5.90044752	1.175238747
11162	2011_03_11	CHB022	0.18	1.38	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	4.418	35.31	139.86	22.32910711	11.39020889	10.7369738	3.802822533	6.47672214	3.64524653	3.581004017	1.609345798	755.3155337	360.6134847	5380.137088	1086.631939	102.6	204.75	93.15	226.95	102.3	133.95	861.4780404	173.9936248	94.46061814	2.15	144.5253101	37.83381054	62.20455292	110.5083736	1.1	170.8390956	57.83120638	1.05	74.16254254	1.900958279	0.798653262	1.518492781	0.919405515	Surface	16.04775543	1.182070431
11274	2011_03_11	KNG007	0.17	0.83	Ret	Kanto	Rayleigh	6.1	27	37.42	141.32	5.069	35.34	139.49	22.4049375	7.026139063	7.293809438	1.688472625	3.16065598	1.1088188	2.470066451	1.007820587	367.0651596	164.5733668	1840.130448	306.3358244	98.4	183.52	86.56	194.08	85.28	107.68	294.645275	49.05108947	89.81226575	0.96	118.7743966	20.56741745	36.98016351	90.62186081	0.96	125.1454919	27.4565368	1.64	46.42768469	1.668870272	0.792528269	1.374594327	1.027423693	Body	0.809595058	1.053640309
11151	1999_10_16	13197	0.16	0.42	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.562	33.66	118	22.57665318	4.307192828	8.51197981	1.786944144	6.8619074	1.18161056	2.490460273	0.744684205	250.7205911	82.00394836	1349.020368	120.6156203	65.83333333	131.6666667	71.33333333	139.8333333	66.00000001	68.66666667	216.0077716	19.31320828	64.38359811	1.31	98.27938521	13.46231671	21.06075305	69.27100185	1.32	105.6424044	14.67758219	1.35	24.73936123	1.996503135	0.690607996	2.022618617	0.694374593	Body	4.887403736	1.074919264
11463	Tohoku	SIT004	0.15	2.1	Ret	Kanto	Rayleigh	9	24	38.1	142.86	5.243	36.12	139.1	22.87280089	11.24466622	5.382211667	3.417357267	5.5543175	7.61794833	1.935604755	1.093933646	353.1211069	234.1641825	2021.459559	645.6745328	214.8	268.95	206.7	288.6	54.3	82.05	323.6800459	103.3866651	76.69781272	0.54	79.57238871	56.97584999	47.1183421	76.43486442	0.54	80.97409302	56.86870439	0.79	47.21019606	0.63952995	1.993023347	0.858034145	1.501827699	Body	-0.2629483	1.017615461
11672	Tohoku	CHB021	0.07	3.59	Ret	Kanto	Rayleigh	9	24	38.1	142.86	4.362	34.91	139.9	22.89453644	11.83796178	9.3241112	6.103696933	14.40262597	7.42802806	2.302576994	1.582902631	591.4004909	398.0251614	2860.619002	1351.886087	209.4	354.6	220.2	340.95	145.35	120.9	458.0478919	216.4666361	64.27676968	2.2	97.56433676	54.52427164	71.30057105	64.38230263	2.2	98.02739424	54.13365221	1.86	71.30759432	1.616498076	1.162565655	2.065087633	0.629999661	Body	0.105532951	1.004746176
11165	1999_10_16	13890	0.23	0.4	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	4.291	33.74	117.89	22.9038802	5.721104291	9.165149037	2.096907198	7.70495132	1.07660605	2.772741825	0.98543441	248.9262689	99.81863668	1602.968304	202.4703876	80.83333333	124.5	64.66666667	138.1666667	43.83333334	73.66666667	256.6704103	32.41995323	63.94486463	0.47	95.39320792	26.8414491	35.80703487	65.77395519	0.47	100.8579432	26.8494676	1.81	37.40266543	1.510903166	1.019617965	1.826798921	0.717866597	Body	1.829090555	1.057286419
11670	Tohoku	KNG003	0.07	2.96	Ret	Kanto	Rayleigh	9	24	38.1	142.86	2.798	35.27	139.66	23.20296711	16.94076	7.856787133	5.7037812	13.11228066	7.25074954	2.715779708	1.850592246	670.3625854	461.8286377	3979.429132	1847.792386	199.2	337.35	196.95	323.25	138.3	126.45	637.1939513	295.8721196	78.00318926	0.62	119.2833937	49.31314747	85.05426321	77.88547516	0.62	119.6050899	49.38882125	1.52	84.98409883	1.492247062	1.063086884	1.670730273	0.891187554	Body	-0.117714103	1.002696907
11204	1999_10_16	23837	0.21	0.17	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.519	34.06	117.79	23.21417751	11.67065233	5.266979835	1.51936167	5.24453528	0.49606105	2.731141266	1.045958508	191.1058698	75.77502148	1458.260456	213.8827128	82.83333333	107.5	68.66666667	100.8333333	24.83333334	32.33333333	233.4995073	34.24731698	109.4729023	1.02	115.1170657	41.35101964	29.84171674	109.7923323	1.02	116.3194189	41.44687029	0.66	31.80367473	1.068959993	1.07453107	0.721701025	1.623676392	Body	0.319429997	1.010444614
11202	1999_10_16	23774	0.49	0.49	Ret	Los_Angeles	Rayleigh	7.1	6	34.6	-116.27	5.359	34.07	117.94	23.66058145	6.00431088	10.0842967	2.344510873	10.99176859	1.21263054	2.47208558	1.091433766	190.5743423	99.57237269	1200.852222	234.0762411	80.66666667	107	65.16666667	118	26.5	53	192.2827991	37.48074411	59.15257554	0.88	96.4675668	24.67915295	42.97935182	65.92791607	0.91	111.4238849	37.02547895	2.11	54.63450995	1.512265942	0.985884102	1.421766614	1.005787234	Body	6.775340528	1.155039861
